CHROMATOGRAM	
Unknown2inEtOH.raw	
Data points: 11180	
Time	Intensity
4.498333333	518920
4.5	518830
4.501666667	518750
4.503333333	518880
4.505	518730
4.506666667	518290
4.508333333	518270
4.51	518070
4.511666667	517820
4.513333333	517720
4.515	517600
4.516666667	517490
4.518333333	517230
4.52	517340
4.521666667	517170
4.523333333	517120
4.525	516850
4.526666667	516850
4.528333333	516540
4.53	516400
4.531666667	516280
4.533333333	516130
4.535	516150
4.536666667	515960
4.538333333	515410
4.54	515490
4.541666667	515400
4.543333333	515190
4.545	515060
4.546666667	515140
4.548333333	514870
4.55	514570
4.551666667	514250
4.553333333	514150
4.555	513930
4.556666667	513870
4.558333333	513450
4.56	513460
4.561666667	513630
4.563333333	513300
4.565	513060
4.566666667	512980
4.568333333	512950
4.57	512650
4.571666667	512340
4.573333333	512060
4.575	511520
4.576666667	511570
4.578333333	511170
4.58	510950
4.581666667	510830
4.583333333	510920
4.585	510800
4.586666667	510780
4.588333333	510570
4.59	510550
4.591666667	510660
4.593333333	510530
4.595	510540
4.596666667	510330
4.598333333	509980
4.6	509810
4.601666667	509680
4.603333333	509690
4.605	509700
4.606666667	509610
4.608333333	509520
4.61	509340
4.611666667	509220
4.613333333	508910
4.615	508510
4.616666667	508440
4.618333333	508450
4.62	508320
4.621666667	507930
4.623333333	508030
4.625	508070
4.626666667	507880
4.628333333	507700
4.63	507700
4.631666667	507780
4.633333333	507470
4.635	507240
4.636666667	506700
4.638333333	506270
4.64	505910
4.641666667	505770
4.643333333	505750
4.645	505750
4.646666667	505720
4.648333333	505610
4.65	505400
4.651666667	505250
4.653333333	505150
4.655	504810
4.656666667	505100
4.658333333	505280
4.66	505060
4.661666667	504750
4.663333333	504600
4.665	504570
4.666666667	504590
4.668333333	504420
4.67	504380
4.671666667	504360
4.673333333	504210
4.675	504210
4.676666667	504470
4.678333333	504530
4.68	504440
4.681666667	504640
4.683333333	504580
4.685	504630
4.686666667	504630
4.688333333	504640
4.69	504630
4.691666667	504440
4.693333333	504330
4.695	504010
4.696666667	504100
4.698333333	503920
4.7	503570
4.701666667	503190
4.703333333	503080
4.705	502910
4.706666667	502810
4.708333333	502800
4.71	502690
4.711666667	502630
4.713333333	502660
4.715	502230
4.716666667	501990
4.718333333	501790
4.72	501710
4.721666667	501600
4.723333333	501290
4.725	501320
4.726666667	501200
4.728333333	501030
4.73	500850
4.731666667	500910
4.733333333	501080
4.735	501190
4.736666667	500900
4.738333333	500870
4.74	500730
4.741666667	500510
4.743333333	500320
4.745	500220
4.746666667	500010
4.748333333	500270
4.75	502660
4.751666667	511110
4.753333333	526810
4.755	545190
4.756666667	561820
4.758333333	572790
4.76	577180
4.761666667	576300
4.763333333	571890
4.765	565960
4.766666667	559620
4.768333333	553950
4.77	548730
4.771666667	543750
4.773333333	539520
4.775	535760
4.776666667	532640
4.778333333	530030
4.78	527450
4.781666667	524900
4.783333333	522700
4.785	520850
4.786666667	519180
4.788333333	517700
4.79	516600
4.791666667	515670
4.793333333	514620
4.795	513810
4.796666667	513090
4.798333333	512540
4.8	511800
4.801666667	511010
4.803333333	510420
4.805	509680
4.806666667	509150
4.808333333	508590
4.81	508060
4.811666667	507510
4.813333333	507280
4.815	507040
4.816666667	506700
4.818333333	506170
4.82	505770
4.821666667	505350
4.823333333	504870
4.825	504360
4.826666667	503820
4.828333333	503480
4.83	502700
4.831666667	502590
4.833333333	502360
4.835	502160
4.836666667	501850
4.838333333	501690
4.84	501430
4.841666667	501160
4.843333333	500690
4.845	500370
4.846666667	500180
4.848333333	500290
4.85	500110
4.851666667	500000
4.853333333	499780
4.855	499560
4.856666667	499390
4.858333333	499210
4.86	499030
4.861666667	498660
4.863333333	498640
4.865	498370
4.866666667	497880
4.868333333	497610
4.87	497280
4.871666667	497050
4.873333333	496830
4.875	496750
4.876666667	496720
4.878333333	496670
4.88	496410
4.881666667	496600
4.883333333	496590
4.885	496510
4.886666667	496490
4.888333333	496360
4.89	496430
4.891666667	496240
4.893333333	496270
4.895	495910
4.896666667	495680
4.898333333	495330
4.9	495230
4.901666667	494780
4.903333333	494440
4.905	494330
4.906666667	494010
4.908333333	493650
4.91	493620
4.911666667	493420
4.913333333	493120
4.915	493060
4.916666667	492930
4.918333333	492740
4.92	492680
4.921666667	492400
4.923333333	492320
4.925	492230
4.926666667	492000
4.928333333	491850
4.93	491720
4.931666667	491600
4.933333333	491310
4.935	491060
4.936666667	490680
4.938333333	490610
4.94	490450
4.941666667	490500
4.943333333	490440
4.945	490580
4.946666667	490400
4.948333333	490310
4.95	490320
4.951666667	490190
4.953333333	490070
4.955	490030
4.956666667	490140
4.958333333	489950
4.96	489670
4.961666667	489430
4.963333333	489400
4.965	489420
4.966666667	489560
4.968333333	489530
4.97	489450
4.971666667	489530
4.973333333	489680
4.975	489390
4.976666667	489230
4.978333333	489200
4.98	489050
4.981666667	489040
4.983333333	489260
4.985	489580
4.986666667	489630
4.988333333	489440
4.99	489470
4.991666667	489260
4.993333333	489210
4.995	489010
4.996666667	488650
4.998333333	488770
5	488700
5.001666667	488600
5.003333333	488480
5.005	488280
5.006666667	488050
5.008333333	487920
5.01	487620
5.011666667	487380
5.013333333	487020
5.015	486880
5.016666667	486600
5.018333333	486460
5.02	486090
5.021666667	486030
5.023333333	485850
5.025	486020
5.026666667	486120
5.028333333	486130
5.03	486230
5.031666667	486220
5.033333333	486460
5.035	486950
5.036666667	487220
5.038333333	487090
5.04	486990
5.041666667	486580
5.043333333	486260
5.045	485920
5.046666667	485710
5.048333333	485380
5.05	485090
5.051666667	484910
5.053333333	485000
5.055	485000
5.056666667	484980
5.058333333	484740
5.06	484590
5.061666667	484210
5.063333333	484390
5.065	484200
5.066666667	484020
5.068333333	484160
5.07	484320
5.071666667	484230
5.073333333	484100
5.075	484170
5.076666667	484180
5.078333333	483930
5.08	483620
5.081666667	483310
5.083333333	483570
5.085	483490
5.086666667	483250
5.088333333	483140
5.09	483060
5.091666667	483050
5.093333333	482690
5.095	482640
5.096666667	482400
5.098333333	482200
5.1	482170
5.101666667	482000
5.103333333	481970
5.105	481840
5.106666667	481670
5.108333333	481790
5.11	481950
5.111666667	481970
5.113333333	481830
5.115	481660
5.116666667	481630
5.118333333	481570
5.12	481540
5.121666667	481410
5.123333333	481070
5.125	481260
5.126666667	481280
5.128333333	481090
5.13	481080
5.131666667	481140
5.133333333	481170
5.135	481180
5.136666667	480970
5.138333333	480870
5.14	480720
5.141666667	480460
5.143333333	480530
5.145	480750
5.146666667	480640
5.148333333	480920
5.15	480770
5.151666667	480730
5.153333333	480680
5.155	480810
5.156666667	480980
5.158333333	481240
5.16	481790
5.161666667	481810
5.163333333	481680
5.165	481540
5.166666667	481290
5.168333333	480960
5.17	480590
5.171666667	480500
5.173333333	480310
5.175	480300
5.176666667	480290
5.178333333	480070
5.18	480000
5.181666667	479830
5.183333333	479730
5.185	480060
5.186666667	480080
5.188333333	479850
5.19	479770
5.191666667	479770
5.193333333	479550
5.195	479440
5.196666667	479610
5.198333333	480530
5.2	484780
5.201666667	499890
5.203333333	539820
5.205	625970
5.206666667	782150
5.208333333	1028250
5.21	1375900
5.211666667	1815020
5.213333333	2341280
5.215	2947550
5.216666667	3644490
5.218333333	4366400
5.22	5127360
5.221666667	5917120
5.223333333	6724160
5.225	7539200
5.226666667	8357440
5.228333333	9171520
5.23	9972160
5.231666667	10749440
5.233333333	11505600
5.235	12236480
5.236666667	12942400
5.238333333	13622720
5.24	14284160
5.241666667	14922880
5.243333333	15548480
5.245	16163200
5.246666667	16759360
5.248333333	17326720
5.25	17866880
5.251666667	18368320
5.253333333	18837440
5.255	19276800
5.256666667	19695040
5.258333333	20092160
5.26	20230080
5.261666667	16285440
5.263333333	10802240
5.265	7163200
5.266666667	4809600
5.268333333	3277100
5.27	2283350
5.271666667	1656460
5.273333333	1249450
5.275	983610
5.276666667	812620
5.278333333	702440
5.28	630530
5.281666667	583940
5.283333333	553300
5.285	533450
5.286666667	520060
5.288333333	511180
5.29	505100
5.291666667	501080
5.293333333	498030
5.295	495680
5.296666667	493960
5.298333333	492720
5.3	492020
5.301666667	491150
5.303333333	490720
5.305	490230
5.306666667	489480
5.308333333	489020
5.31	488630
5.311666667	488060
5.313333333	487950
5.315	487690
5.316666667	487560
5.318333333	487850
5.32	487940
5.321666667	488220
5.323333333	488300
5.325	488030
5.326666667	487810
5.328333333	487380
5.33	487260
5.331666667	486910
5.333333333	486610
5.335	486230
5.336666667	486180
5.338333333	486380
5.34	487070
5.341666667	488330
5.343333333	490200
5.345	491900
5.346666667	493120
5.348333333	493820
5.35	493990
5.351666667	493180
5.353333333	491880
5.355	490530
5.356666667	488810
5.358333333	487190
5.36	486050
5.361666667	485220
5.363333333	484650
5.365	484360
5.366666667	483970
5.368333333	483570
5.37	483070
5.371666667	482970
5.373333333	482780
5.375	482840
5.376666667	482790
5.378333333	482720
5.38	482710
5.381666667	482760
5.383333333	482430
5.385	482270
5.386666667	481920
5.388333333	481850
5.39	481670
5.391666667	481450
5.393333333	481130
5.395	480840
5.396666667	480640
5.398333333	480590
5.4	480560
5.401666667	480550
5.403333333	480200
5.405	479780
5.406666667	479540
5.408333333	479360
5.41	479160
5.411666667	478970
5.413333333	479020
5.415	478740
5.416666667	478650
5.418333333	478690
5.42	478730
5.421666667	478670
5.423333333	478560
5.425	478430
5.426666667	478240
5.428333333	477950
5.43	477620
5.431666667	477610
5.433333333	477680
5.435	477670
5.436666667	477420
5.438333333	477220
5.44	477310
5.441666667	477460
5.443333333	477240
5.445	476870
5.446666667	476700
5.448333333	476520
5.45	476640
5.451666667	476430
5.453333333	476370
5.455	476470
5.456666667	476450
5.458333333	476310
5.46	476300
5.461666667	475760
5.463333333	475730
5.465	475500
5.466666667	475360
5.468333333	475200
5.47	475130
5.471666667	474890
5.473333333	475060
5.475	475030
5.476666667	475150
5.478333333	475020
5.48	474730
5.481666667	474480
5.483333333	474230
5.485	473820
5.486666667	473930
5.488333333	473680
5.49	473330
5.491666667	473230
5.493333333	473110
5.495	473320
5.496666667	473470
5.498333333	473670
5.5	473920
5.501666667	474090
5.503333333	474660
5.505	475190
5.506666667	475590
5.508333333	475930
5.51	476180
5.511666667	476250
5.513333333	476290
5.515	475360
5.516666667	475090
5.518333333	474280
5.52	473630
5.521666667	473380
5.523333333	473000
5.525	472550
5.526666667	472390
5.528333333	472150
5.53	472290
5.531666667	472170
5.533333333	471850
5.535	471560
5.536666667	471410
5.538333333	471280
5.54	471040
5.541666667	471030
5.543333333	471030
5.545	471100
5.546666667	470940
5.548333333	471100
5.55	471000
5.551666667	471110
5.553333333	471000
5.555	470920
5.556666667	470960
5.558333333	471020
5.56	471050
5.561666667	470900
5.563333333	470970
5.565	470980
5.566666667	470950
5.568333333	470840
5.57	470930
5.571666667	470710
5.573333333	470640
5.575	470500
5.576666667	470710
5.578333333	470450
5.58	470280
5.581666667	470080
5.583333333	470170
5.585	470040
5.586666667	470140
5.588333333	470080
5.59	470090
5.591666667	470020
5.593333333	469910
5.595	469780
5.596666667	469720
5.598333333	469660
5.6	469850
5.601666667	469910
5.603333333	469580
5.605	469660
5.606666667	469460
5.608333333	469460
5.61	469350
5.611666667	469400
5.613333333	468970
5.615	468810
5.616666667	468750
5.618333333	469050
5.62	468870
5.621666667	469100
5.623333333	469130
5.625	469290
5.626666667	469320
5.628333333	469220
5.63	469010
5.631666667	469230
5.633333333	469210
5.635	469160
5.636666667	469110
5.638333333	469060
5.64	468950
5.641666667	468950
5.643333333	468600
5.645	468460
5.646666667	468550
5.648333333	468440
5.65	468580
5.651666667	468580
5.653333333	468570
5.655	468300
5.656666667	468420
5.658333333	468320
5.66	468210
5.661666667	467710
5.663333333	467660
5.665	467580
5.666666667	467690
5.668333333	467750
5.67	467660
5.671666667	467370
5.673333333	467240
5.675	467100
5.676666667	466970
5.678333333	466940
5.68	467010
5.681666667	466950
5.683333333	466230
5.685	466050
5.686666667	466010
5.688333333	466230
5.69	466300
5.691666667	466580
5.693333333	466770
5.695	467210
5.696666667	467390
5.698333333	467600
5.7	468080
5.701666667	468850
5.703333333	469620
5.705	470950
5.706666667	472080
5.708333333	473150
5.71	473940
5.711666667	474250
5.713333333	474430
5.715	474070
5.716666667	473600
5.718333333	472520
5.72	471670
5.721666667	470700
5.723333333	470150
5.725	469400
5.726666667	468820
5.728333333	468200
5.73	467550
5.731666667	467340
5.733333333	466990
5.735	466600
5.736666667	466360
5.738333333	466050
5.74	465990
5.741666667	465650
5.743333333	465670
5.745	465500
5.746666667	465430
5.748333333	465140
5.75	464850
5.751666667	464690
5.753333333	464430
5.755	464320
5.756666667	464160
5.758333333	464170
5.76	464430
5.761666667	464650
5.763333333	464730
5.765	465000
5.766666667	464840
5.768333333	465030
5.77	465040
5.771666667	465390
5.773333333	465480
5.775	465560
5.776666667	465610
5.778333333	465630
5.78	465360
5.781666667	465360
5.783333333	465120
5.785	464730
5.786666667	464330
5.788333333	464050
5.79	463950
5.791666667	463890
5.793333333	463910
5.795	463970
5.796666667	464160
5.798333333	464050
5.8	464050
5.801666667	463640
5.803333333	463370
5.805	463240
5.806666667	463460
5.808333333	463530
5.81	463370
5.811666667	463030
5.813333333	462880
5.815	462540
5.816666667	462570
5.818333333	462200
5.82	462190
5.821666667	462190
5.823333333	462080
5.825	462100
5.826666667	462060
5.828333333	461920
5.83	461770
5.831666667	461770
5.833333333	461590
5.835	461640
5.836666667	461450
5.838333333	461440
5.84	461650
5.841666667	461280
5.843333333	461470
5.845	461320
5.846666667	461420
5.848333333	461640
5.85	461590
5.851666667	461550
5.853333333	461550
5.855	461640
5.856666667	461810
5.858333333	461840
5.86	461690
5.861666667	461740
5.863333333	461800
5.865	461900
5.866666667	461780
5.868333333	461750
5.87	462640
5.871666667	462950
5.873333333	462480
5.875	462060
5.876666667	462130
5.878333333	462120
5.88	462100
5.881666667	462650
5.883333333	463100
5.885	463520
5.886666667	464330
5.888333333	465210
5.89	466410
5.891666667	467580
5.893333333	468470
5.895	469080
5.896666667	469790
5.898333333	470240
5.9	470690
5.901666667	471030
5.903333333	471410
5.905	472150
5.906666667	473630
5.908333333	475670
5.91	478770
5.911666667	482480
5.913333333	487370
5.915	492980
5.916666667	498900
5.918333333	504780
5.92	509970
5.921666667	513500
5.923333333	515830
5.925	515910
5.926666667	514220
5.928333333	510750
5.93	506780
5.931666667	502080
5.933333333	497200
5.935	492210
5.936666667	487420
5.938333333	482910
5.94	479000
5.941666667	476150
5.943333333	474170
5.945	472470
5.946666667	471580
5.948333333	470760
5.95	470470
5.951666667	470730
5.953333333	471290
5.955	472590
5.956666667	473830
5.958333333	475620
5.96	477080
5.961666667	478340
5.963333333	479070
5.965	479260
5.966666667	479030
5.968333333	478280
5.97	477080
5.971666667	475680
5.973333333	473970
5.975	472170
5.976666667	470680
5.978333333	469480
5.98	468470
5.981666667	467730
5.983333333	467390
5.985	467400
5.986666667	467180
5.988333333	467200
5.99	467310
5.991666667	467670
5.993333333	467790
5.995	467790
5.996666667	467870
5.998333333	468130
6	467480
6.001666667	467380
6.003333333	467000
6.005	466580
6.006666667	466130
6.008333333	465870
6.01	465490
6.011666667	465060
6.013333333	464720
6.015	464690
6.016666667	464430
6.018333333	464270
6.02	463940
6.021666667	463890
6.023333333	463660
6.025	463620
6.026666667	463940
6.028333333	464260
6.03	464290
6.031666667	464170
6.033333333	464110
6.035	464150
6.036666667	464280
6.038333333	464400
6.04	464630
6.041666667	464900
6.043333333	465140
6.045	465550
6.046666667	465720
6.048333333	465760
6.05	465810
6.051666667	465750
6.053333333	465490
6.055	465000
6.056666667	464690
6.058333333	464140
6.06	464060
6.061666667	463670
6.063333333	463240
6.065	463070
6.066666667	462990
6.068333333	462640
6.07	462350
6.071666667	462130
6.073333333	461910
6.075	461460
6.076666667	461270
6.078333333	460880
6.08	460900
6.081666667	461300
6.083333333	461330
6.085	461090
6.086666667	460670
6.088333333	460490
6.09	460520
6.091666667	460600
6.093333333	460270
6.095	459970
6.096666667	459770
6.098333333	459830
6.1	459720
6.101666667	460190
6.103333333	460150
6.105	460130
6.106666667	459620
6.108333333	459670
6.11	459600
6.111666667	459650
6.113333333	459760
6.115	459570
6.116666667	459500
6.118333333	459650
6.12	459640
6.121666667	459670
6.123333333	459560
6.125	459190
6.126666667	459170
6.128333333	459190
6.13	459330
6.131666667	459470
6.133333333	459140
6.135	458930
6.136666667	458900
6.138333333	458920
6.14	458650
6.141666667	458180
6.143333333	458270
6.145	458000
6.146666667	457820
6.148333333	457780
6.15	457650
6.151666667	457810
6.153333333	458080
6.155	457970
6.156666667	457800
6.158333333	457790
6.16	457960
6.161666667	457860
6.163333333	458220
6.165	458010
6.166666667	457990
6.168333333	457990
6.17	457830
6.171666667	457860
6.173333333	457800
6.175	457490
6.176666667	457550
6.178333333	457370
6.18	457390
6.181666667	457360
6.183333333	457190
6.185	457090
6.186666667	457140
6.188333333	457270
6.19	456870
6.191666667	456630
6.193333333	456970
6.195	457210
6.196666667	457280
6.198333333	457300
6.2	457260
6.201666667	457450
6.203333333	457380
6.205	457400
6.206666667	457170
6.208333333	456820
6.21	456650
6.211666667	456510
6.213333333	456330
6.215	456200
6.216666667	456180
6.218333333	456020
6.22	455940
6.221666667	456060
6.223333333	456110
6.225	456210
6.226666667	456340
6.228333333	456290
6.23	456360
6.231666667	456310
6.233333333	456350
6.235	456210
6.236666667	456170
6.238333333	455930
6.24	455770
6.241666667	456150
6.243333333	456220
6.245	456340
6.246666667	456330
6.248333333	456520
6.25	456470
6.251666667	456320
6.253333333	456200
6.255	456280
6.256666667	456280
6.258333333	456490
6.26	456480
6.261666667	456420
6.263333333	456220
6.265	456000
6.266666667	455630
6.268333333	455560
6.27	455490
6.271666667	455460
6.273333333	455480
6.275	455340
6.276666667	454890
6.278333333	454790
6.28	454680
6.281666667	454570
6.283333333	454320
6.285	454290
6.286666667	454140
6.288333333	454400
6.29	454520
6.291666667	454550
6.293333333	454420
6.295	454250
6.296666667	454510
6.298333333	454510
6.3	454350
6.301666667	454250
6.303333333	454530
6.305	454560
6.306666667	454550
6.308333333	454450
6.31	454470
6.311666667	454460
6.313333333	454580
6.315	454590
6.316666667	454760
6.318333333	454890
6.32	455060
6.321666667	455310
6.323333333	455560
6.325	455650
6.326666667	455480
6.328333333	455460
6.33	455760
6.331666667	456030
6.333333333	455990
6.335	456040
6.336666667	455800
6.338333333	455630
6.34	455760
6.341666667	455800
6.343333333	455690
6.345	455650
6.346666667	455320
6.348333333	455270
6.35	455510
6.351666667	455070
6.353333333	455010
6.355	454770
6.356666667	454600
6.358333333	454280
6.36	454100
6.361666667	453950
6.363333333	453870
6.365	453790
6.366666667	453550
6.368333333	453560
6.37	453710
6.371666667	453880
6.373333333	453830
6.375	453920
6.376666667	453980
6.378333333	453830
6.38	453780
6.381666667	454170
6.383333333	454090
6.385	454080
6.386666667	453980
6.388333333	453870
6.39	453800
6.391666667	453950
6.393333333	454080
6.395	453990
6.396666667	453910
6.398333333	453710
6.4	453550
6.401666667	453790
6.403333333	453880
6.405	453700
6.406666667	453380
6.408333333	453650
6.41	453930
6.411666667	453990
6.413333333	453950
6.415	453980
6.416666667	453810
6.418333333	454070
6.42	453870
6.421666667	453590
6.423333333	453390
6.425	453330
6.426666667	453090
6.428333333	453080
6.43	453200
6.431666667	453060
6.433333333	452870
6.435	452800
6.436666667	452540
6.438333333	452620
6.44	452620
6.441666667	452360
6.443333333	452040
6.445	451590
6.446666667	451480
6.448333333	451330
6.45	451380
6.451666667	451440
6.453333333	451340
6.455	451560
6.456666667	451520
6.458333333	451500
6.46	451450
6.461666667	451530
6.463333333	451820
6.465	451700
6.466666667	451850
6.468333333	452000
6.47	452060
6.471666667	452120
6.473333333	452290
6.475	452320
6.476666667	452570
6.478333333	452320
6.48	452170
6.481666667	452280
6.483333333	452270
6.485	452400
6.486666667	452430
6.488333333	452330
6.49	452270
6.491666667	452010
6.493333333	451790
6.495	451470
6.496666667	451260
6.498333333	451070
6.5	450830
6.501666667	450970
6.503333333	450850
6.505	450960
6.506666667	451010
6.508333333	451290
6.51	451060
6.511666667	451000
6.513333333	450940
6.515	450750
6.516666667	450630
6.518333333	450760
6.52	450870
6.521666667	450930
6.523333333	450860
6.525	450490
6.526666667	450580
6.528333333	450370
6.53	450270
6.531666667	449970
6.533333333	450170
6.535	450270
6.536666667	450690
6.538333333	450600
6.54	450370
6.541666667	450430
6.543333333	450550
6.545	450460
6.546666667	450210
6.548333333	450300
6.55	450020
6.551666667	450300
6.553333333	450100
6.555	450120
6.556666667	450360
6.558333333	450450
6.56	450290
6.561666667	450240
6.563333333	450070
6.565	449940
6.566666667	449830
6.568333333	450000
6.57	450060
6.571666667	450060
6.573333333	449860
6.575	450010
6.576666667	450020
6.578333333	450090
6.58	450320
6.581666667	450200
6.583333333	450210
6.585	450290
6.586666667	450340
6.588333333	450430
6.59	450370
6.591666667	450390
6.593333333	450590
6.595	450540
6.596666667	450490
6.598333333	450530
6.6	450520
6.601666667	450630
6.603333333	450400
6.605	450600
6.606666667	450630
6.608333333	450830
6.61	451160
6.611666667	451260
6.613333333	451370
6.615	451510
6.616666667	451430
6.618333333	451490
6.62	451370
6.621666667	451430
6.623333333	451360
6.625	451340
6.626666667	451450
6.628333333	451260
6.63	451110
6.631666667	451180
6.633333333	451300
6.635	451430
6.636666667	451580
6.638333333	451560
6.64	451570
6.641666667	451480
6.643333333	451400
6.645	451340
6.646666667	451340
6.648333333	451100
6.65	451090
6.651666667	451160
6.653333333	451080
6.655	451250
6.656666667	451080
6.658333333	450780
6.66	450970
6.661666667	451060
6.663333333	451020
6.665	450680
6.666666667	450630
6.668333333	450720
6.67	450700
6.671666667	450890
6.673333333	451020
6.675	450910
6.676666667	451220
6.678333333	451180
6.68	451390
6.681666667	451010
6.683333333	451070
6.685	451140
6.686666667	451330
6.688333333	451530
6.69	451680
6.691666667	451740
6.693333333	451900
6.695	451980
6.696666667	451960
6.698333333	451760
6.7	451930
6.701666667	452080
6.703333333	452140
6.705	452120
6.706666667	451830
6.708333333	451760
6.71	451790
6.711666667	451410
6.713333333	451150
6.715	450840
6.716666667	450810
6.718333333	450620
6.72	450530
6.721666667	450450
6.723333333	450660
6.725	450580
6.726666667	450700
6.728333333	450760
6.73	450810
6.731666667	450650
6.733333333	450840
6.735	451070
6.736666667	451090
6.738333333	451340
6.74	451660
6.741666667	452040
6.743333333	452410
6.745	452850
6.746666667	453150
6.748333333	453720
6.75	454080
6.751666667	454550
6.753333333	455310
6.755	455690
6.756666667	456100
6.758333333	456510
6.76	456800
6.761666667	457020
6.763333333	456850
6.765	456570
6.766666667	456600
6.768333333	456840
6.77	456690
6.771666667	456290
6.773333333	455900
6.775	455690
6.776666667	455470
6.778333333	454990
6.78	454670
6.781666667	454270
6.783333333	454250
6.785	454010
6.786666667	453870
6.788333333	453260
6.79	452940
6.791666667	452810
6.793333333	452360
6.795	451740
6.796666667	451540
6.798333333	451450
6.8	451480
6.801666667	451520
6.803333333	451710
6.805	451700
6.806666667	451650
6.808333333	451440
6.81	451550
6.811666667	451640
6.813333333	451610
6.815	451660
6.816666667	451600
6.818333333	451450
6.82	451400
6.821666667	451300
6.823333333	450790
6.825	450840
6.826666667	450700
6.828333333	450360
6.83	450290
6.831666667	450100
6.833333333	450070
6.835	450270
6.836666667	450330
6.838333333	450370
6.84	449880
6.841666667	449900
6.843333333	449660
6.845	449300
6.846666667	449270
6.848333333	449450
6.85	449760
6.851666667	449700
6.853333333	449950
6.855	449900
6.856666667	449670
6.858333333	449640
6.86	449500
6.861666667	449300
6.863333333	449530
6.865	449540
6.866666667	449540
6.868333333	449530
6.87	449530
6.871666667	449410
6.873333333	449420
6.875	449360
6.876666667	449240
6.878333333	449150
6.88	449310
6.881666667	449120
6.883333333	449150
6.885	449180
6.886666667	449100
6.888333333	449100
6.89	448950
6.891666667	448820
6.893333333	448970
6.895	449210
6.896666667	449080
6.898333333	449120
6.9	449000
6.901666667	448960
6.903333333	448740
6.905	448710
6.906666667	448550
6.908333333	448770
6.91	448730
6.911666667	448780
6.913333333	448800
6.915	448760
6.916666667	448470
6.918333333	448520
6.92	448590
6.921666667	448530
6.923333333	448500
6.925	448600
6.926666667	448670
6.928333333	448640
6.93	448430
6.931666667	448410
6.933333333	448290
6.935	448440
6.936666667	448340
6.938333333	448300
6.94	448040
6.941666667	447910
6.943333333	447900
6.945	447900
6.946666667	448000
6.948333333	448250
6.95	448340
6.951666667	448390
6.953333333	448240
6.955	448320
6.956666667	448500
6.958333333	448590
6.96	448550
6.961666667	448470
6.963333333	448260
6.965	448160
6.966666667	448110
6.968333333	448280
6.97	448390
6.971666667	448600
6.973333333	448560
6.975	448530
6.976666667	448390
6.978333333	448270
6.98	448280
6.981666667	448160
6.983333333	447930
6.985	447980
6.986666667	448130
6.988333333	448090
6.99	447840
6.991666667	447600
6.993333333	447690
6.995	447670
6.996666667	447550
6.998333333	447610
7	447810
7.001666667	447580
7.003333333	447520
7.005	447350
7.006666667	447360
7.008333333	447390
7.01	447190
7.011666667	447270
7.013333333	447370
7.015	447440
7.016666667	447670
7.018333333	447770
7.02	447650
7.021666667	447690
7.023333333	447670
7.025	447610
7.026666667	447520
7.028333333	447490
7.03	447240
7.031666667	447270
7.033333333	447400
7.035	447580
7.036666667	447600
7.038333333	447400
7.04	447240
7.041666667	447060
7.043333333	446950
7.045	446750
7.046666667	446710
7.048333333	446750
7.05	446550
7.051666667	446720
7.053333333	446850
7.055	446690
7.056666667	446600
7.058333333	446640
7.06	446410
7.061666667	446590
7.063333333	446530
7.065	446340
7.066666667	446200
7.068333333	446230
7.07	446250
7.071666667	446190
7.073333333	446060
7.075	446090
7.076666667	446310
7.078333333	446090
7.08	445990
7.081666667	446020
7.083333333	445970
7.085	446190
7.086666667	446380
7.088333333	446450
7.09	446450
7.091666667	446490
7.093333333	446210
7.095	446130
7.096666667	446270
7.098333333	446460
7.1	446510
7.101666667	446620
7.103333333	446650
7.105	446550
7.106666667	446730
7.108333333	446480
7.11	446640
7.111666667	446750
7.113333333	446970
7.115	447010
7.116666667	446800
7.118333333	446600
7.12	446560
7.121666667	446260
7.123333333	446510
7.125	446400
7.126666667	446230
7.128333333	446300
7.13	446190
7.131666667	446120
7.133333333	446140
7.135	445880
7.136666667	445830
7.138333333	445830
7.14	445890
7.141666667	445740
7.143333333	445640
7.145	445750
7.146666667	445600
7.148333333	445540
7.15	445730
7.151666667	445810
7.153333333	445710
7.155	445570
7.156666667	445630
7.158333333	445800
7.16	445730
7.161666667	445830
7.163333333	445720
7.165	445660
7.166666667	445750
7.168333333	445840
7.17	445770
7.171666667	445700
7.173333333	445820
7.175	445780
7.176666667	446040
7.178333333	445980
7.18	446150
7.181666667	445970
7.183333333	445850
7.185	445860
7.186666667	446000
7.188333333	445740
7.19	445900
7.191666667	446000
7.193333333	446190
7.195	445950
7.196666667	445980
7.198333333	445840
7.2	446150
7.201666667	446470
7.203333333	446320
7.205	446320
7.206666667	446010
7.208333333	446100
7.21	446360
7.211666667	446530
7.213333333	446740
7.215	446970
7.216666667	446940
7.218333333	446970
7.22	447060
7.221666667	447250
7.223333333	447590
7.225	447860
7.226666667	447860
7.228333333	447940
7.23	448150
7.231666667	448440
7.233333333	448260
7.235	448520
7.236666667	448730
7.238333333	448900
7.24	449000
7.241666667	448950
7.243333333	448920
7.245	448760
7.246666667	448580
7.248333333	448620
7.25	448620
7.251666667	448650
7.253333333	448510
7.255	448370
7.256666667	448180
7.258333333	447870
7.26	447910
7.261666667	447760
7.263333333	447770
7.265	447740
7.266666667	447850
7.268333333	447510
7.27	447400
7.271666667	447490
7.273333333	447460
7.275	447430
7.276666667	447420
7.278333333	446970
7.28	446930
