CHROMATOGRAM	
VanillinEtOH.raw	
Data points: 12380	
Time	Intensity
4.863333333	478820
4.865	478740
4.866666667	478720
4.868333333	478380
4.87	478200
4.871666667	478010
4.873333333	477860
4.875	478010
4.876666667	478070
4.878333333	478300
4.88	478290
4.881666667	478370
4.883333333	478630
4.885	478640
4.886666667	478600
4.888333333	478040
4.89	477440
4.891666667	477100
4.893333333	476890
4.895	476740
4.896666667	476100
4.898333333	475740
4.9	475690
4.901666667	475580
4.903333333	475350
4.905	475310
4.906666667	475210
4.908333333	474960
4.91	474690
4.911666667	474260
4.913333333	473860
4.915	473880
4.916666667	474240
4.918333333	474400
4.92	474540
4.921666667	474660
4.923333333	474650
4.925	474610
4.926666667	474350
4.928333333	474200
4.93	473880
4.931666667	473850
4.933333333	473780
4.935	473810
4.936666667	473800
4.938333333	473640
4.94	473640
4.941666667	473650
4.943333333	473530
4.945	473330
4.946666667	472990
4.948333333	473010
4.95	472880
4.951666667	473010
4.953333333	473000
4.955	472870
4.956666667	472760
4.958333333	472730
4.96	472500
4.961666667	472690
4.963333333	472650
4.965	472480
4.966666667	472370
4.968333333	472290
4.97	472430
4.971666667	472250
4.973333333	472180
4.975	472200
4.976666667	471870
4.978333333	471970
4.98	472030
4.981666667	472270
4.983333333	471920
4.985	471780
4.986666667	471570
4.988333333	471500
4.99	471440
4.991666667	471470
4.993333333	471110
4.995	471130
4.996666667	471000
4.998333333	470960
5	470930
5.001666667	470930
5.003333333	470990
5.005	470940
5.006666667	470860
5.008333333	470920
5.01	470850
5.011666667	470850
5.013333333	470410
5.015	470250
5.016666667	470460
5.018333333	470310
5.02	470230
5.021666667	470250
5.023333333	470750
5.025	473000
5.026666667	482630
5.028333333	512350
5.03	584450
5.031666667	729030
5.033333333	968250
5.035	1293570
5.036666667	1632840
5.038333333	1890400
5.04	1995570
5.041666667	1946810
5.043333333	1811710
5.045	1690290
5.046666667	1668750
5.048333333	1777390
5.05	1976890
5.051666667	2169570
5.053333333	2251080
5.055	2178830
5.056666667	1966720
5.058333333	1678580
5.06	1386000
5.061666667	1126630
5.063333333	927330
5.065	783380
5.066666667	683210
5.068333333	615230
5.07	569720
5.071666667	539000
5.073333333	518220
5.075	504170
5.076666667	494160
5.078333333	487510
5.08	482600
5.081666667	479110
5.083333333	476510
5.085	474530
5.086666667	473060
5.088333333	471710
5.09	470830
5.091666667	470320
5.093333333	469490
5.095	469210
5.096666667	468560
5.098333333	468250
5.1	468100
5.101666667	467930
5.103333333	467490
5.105	467170
5.106666667	467160
5.108333333	466990
5.11	466940
5.111666667	467280
5.113333333	467010
5.115	466940
5.116666667	466800
5.118333333	466510
5.12	466430
5.121666667	466330
5.123333333	466060
5.125	465970
5.126666667	465710
5.128333333	465330
5.13	464990
5.131666667	464770
5.133333333	464580
5.135	464540
5.136666667	464360
5.138333333	464270
5.14	464280
5.141666667	464320
5.143333333	464170
5.145	464290
5.146666667	464150
5.148333333	464100
5.15	464210
5.151666667	464250
5.153333333	464400
5.155	464500
5.156666667	464370
5.158333333	464430
5.16	464340
5.161666667	464750
5.163333333	464860
5.165	464710
5.166666667	464500
5.168333333	464160
5.17	463840
5.171666667	463860
5.173333333	463680
5.175	463190
5.176666667	462800
5.178333333	462870
5.18	463070
5.181666667	463050
5.183333333	462990
5.185	463170
5.186666667	463050
5.188333333	462990
5.19	463030
5.191666667	462820
5.193333333	462630
5.195	462500
5.196666667	462470
5.198333333	462230
5.2	462240
5.201666667	462000
5.203333333	461950
5.205	461870
5.206666667	461710
5.208333333	461650
5.21	461540
5.211666667	461600
5.213333333	461530
5.215	461560
5.216666667	461990
5.218333333	462230
5.22	462380
5.221666667	462560
5.223333333	462550
5.225	462710
5.226666667	462760
5.228333333	463120
5.23	462830
5.231666667	462350
5.233333333	462360
5.235	462280
5.236666667	462280
5.238333333	462100
5.24	461780
5.241666667	461760
5.243333333	462010
5.245	462010
5.246666667	461730
5.248333333	461690
5.25	461630
5.251666667	461680
5.253333333	461740
5.255	461830
5.256666667	461870
5.258333333	461580
5.26	461330
5.261666667	461570
5.263333333	461530
5.265	461480
5.266666667	461290
5.268333333	461250
5.27	461050
5.271666667	460930
5.273333333	460960
5.275	460850
5.276666667	460800
5.278333333	460840
5.28	460770
5.281666667	460800
5.283333333	461000
5.285	461150
5.286666667	460990
5.288333333	460650
5.29	460700
5.291666667	460750
5.293333333	460580
5.295	460570
5.296666667	460560
5.298333333	460390
5.3	460270
5.301666667	460150
5.303333333	460220
5.305	460280
5.306666667	460510
5.308333333	460550
5.31	460520
5.311666667	461200
5.313333333	462910
5.315	466840
5.316666667	476910
5.318333333	500020
5.32	550040
5.321666667	645350
5.323333333	801940
5.325	1022700
5.326666667	1284290
5.328333333	1529490
5.33	1699050
5.331666667	1753590
5.333333333	1688850
5.335	1531810
5.336666667	1328600
5.338333333	1117890
5.34	937310
5.341666667	795080
5.343333333	690450
5.345	617110
5.346666667	567210
5.348333333	533690
5.35	511160
5.351666667	496280
5.353333333	485940
5.355	479020
5.356666667	474340
5.358333333	471310
5.36	468980
5.361666667	467140
5.363333333	465320
5.365	464170
5.366666667	463090
5.368333333	462370
5.37	461770
5.371666667	461270
5.373333333	461270
5.375	461080
5.376666667	460750
5.378333333	460420
5.38	460360
5.381666667	460390
5.383333333	460290
5.385	460190
5.386666667	459960
5.388333333	459890
5.39	459570
5.391666667	459520
5.393333333	459350
5.395	459390
5.396666667	459290
5.398333333	459200
5.4	459020
5.401666667	459280
5.403333333	459580
5.405	460120
5.406666667	460650
5.408333333	460530
5.41	460600
5.411666667	460410
5.413333333	460530
5.415	460830
5.416666667	461170
5.418333333	461180
5.42	461430
5.421666667	461150
5.423333333	460980
5.425	460830
5.426666667	460870
5.428333333	460490
5.43	460150
5.431666667	459790
5.433333333	459700
5.435	459580
5.436666667	459550
5.438333333	459290
5.44	459060
5.441666667	459330
5.443333333	459620
5.445	460070
5.446666667	460450
5.448333333	460590
5.45	460540
5.451666667	460570
5.453333333	460590
5.455	460330
5.456666667	460110
5.458333333	460030
5.46	459780
5.461666667	459820
5.463333333	459780
5.465	459560
5.466666667	459740
5.468333333	459670
5.47	459850
5.471666667	459880
5.473333333	459700
5.475	459520
5.476666667	459690
5.478333333	459580
5.48	459220
5.481666667	459810
5.483333333	460140
5.485	460180
5.486666667	460240
5.488333333	460540
5.49	460510
5.491666667	460470
5.493333333	460670
5.495	460980
5.496666667	460800
5.498333333	460570
5.5	460410
5.501666667	460070
5.503333333	460120
5.505	460270
5.506666667	460540
5.508333333	460430
5.51	460370
5.511666667	460230
5.513333333	460100
5.515	460020
5.516666667	459810
5.518333333	459510
5.52	459740
5.521666667	459620
5.523333333	459660
5.525	459580
5.526666667	459500
5.528333333	459120
5.53	458600
5.531666667	458270
5.533333333	458160
5.535	458040
5.536666667	458080
5.538333333	457880
5.54	457640
5.541666667	457860
5.543333333	457910
5.545	457990
5.546666667	458030
5.548333333	458230
5.55	458140
5.551666667	457950
5.553333333	458230
5.555	458150
5.556666667	458130
5.558333333	458240
5.56	458380
5.561666667	458310
5.563333333	458080
5.565	457870
5.566666667	457540
5.568333333	457400
5.57	457350
5.571666667	457320
5.573333333	457100
5.575	456850
5.576666667	456920
5.578333333	457120
5.58	457100
5.581666667	457150
5.583333333	457210
5.585	457210
5.586666667	457300
5.588333333	457300
5.59	457300
5.591666667	457330
5.593333333	457190
5.595	457410
5.596666667	457230
5.598333333	457320
5.6	457260
5.601666667	457250
5.603333333	456900
5.605	456520
5.606666667	456170
5.608333333	456010
5.61	455710
5.611666667	455300
5.613333333	455070
5.615	455140
5.616666667	455260
5.618333333	455330
5.62	455430
5.621666667	455630
5.623333333	455700
5.625	455790
5.626666667	455820
5.628333333	456040
5.63	456300
5.631666667	456510
5.633333333	456690
5.635	456760
5.636666667	456690
5.638333333	456860
5.64	456840
5.641666667	456850
5.643333333	456800
5.645	457000
5.646666667	457450
5.648333333	457790
5.65	458090
5.651666667	458300
5.653333333	458350
5.655	458360
5.656666667	458440
5.658333333	458080
5.66	458110
5.661666667	457570
5.663333333	457200
5.665	457050
5.666666667	456760
5.668333333	456400
5.67	456570
5.671666667	456130
5.673333333	455880
5.675	455930
5.676666667	455980
5.678333333	455920
5.68	455670
5.681666667	455690
5.683333333	455680
5.685	455670
5.686666667	455560
5.688333333	455460
5.69	455680
5.691666667	455650
5.693333333	455280
5.695	454990
5.696666667	454850
5.698333333	454920
5.7	454680
5.701666667	454610
5.703333333	454760
5.705	454960
5.706666667	454970
5.708333333	454930
5.71	454770
5.711666667	454710
5.713333333	455020
5.715	455180
5.716666667	455250
5.718333333	455030
5.72	454720
5.721666667	454660
5.723333333	454660
5.725	454780
5.726666667	454830
5.728333333	454930
5.73	454960
5.731666667	454810
5.733333333	454680
5.735	454770
5.736666667	454830
5.738333333	454660
5.74	454880
5.741666667	454830
5.743333333	454690
5.745	454570
5.746666667	454490
5.748333333	454580
5.75	454710
5.751666667	454470
5.753333333	454480
5.755	454350
5.756666667	454280
5.758333333	454180
5.76	454230
5.761666667	454020
5.763333333	453850
5.765	453920
5.766666667	453840
5.768333333	453780
5.77	453920
5.771666667	454140
5.773333333	454180
5.775	453990
5.776666667	454130
5.778333333	454450
5.78	454040
5.781666667	454030
5.783333333	453830
5.785	453640
5.786666667	453580
5.788333333	453490
5.79	453470
5.791666667	453260
5.793333333	453130
5.795	453040
5.796666667	453280
5.798333333	453410
5.8	453490
5.801666667	453620
5.803333333	453570
5.805	453430
5.806666667	453540
5.808333333	453520
5.81	453620
5.811666667	453510
5.813333333	453340
5.815	453730
5.816666667	454040
5.818333333	453790
5.82	453800
5.821666667	453710
5.823333333	453680
5.825	453410
5.826666667	453180
5.828333333	453030
5.83	452920
5.831666667	452660
5.833333333	452670
5.835	452640
5.836666667	452420
5.838333333	452030
5.84	452090
5.841666667	451970
5.843333333	452130
5.845	452140
5.846666667	452280
5.848333333	451950
5.85	451700
5.851666667	451650
5.853333333	451610
5.855	451460
5.856666667	451450
5.858333333	451570
5.86	451530
5.861666667	451430
5.863333333	451770
5.865	451630
5.866666667	451730
5.868333333	451980
5.87	452270
5.871666667	452460
5.873333333	452670
5.875	452760
5.876666667	452390
5.878333333	452270
5.88	452020
5.881666667	451910
5.883333333	451900
5.885	452070
5.886666667	452090
5.888333333	452060
5.89	452200
5.891666667	452020
5.893333333	451750
5.895	451620
5.896666667	451800
5.898333333	452010
5.9	452190
5.901666667	452050
5.903333333	452010
5.905	451900
5.906666667	451650
5.908333333	451410
5.91	451440
5.911666667	451400
5.913333333	451390
5.915	451540
5.916666667	451320
5.918333333	451230
5.92	450980
5.921666667	450700
5.923333333	450830
5.925	450940
5.926666667	450860
5.928333333	451000
5.93	451000
5.931666667	451140
5.933333333	451510
5.935	451470
5.936666667	451480
5.938333333	451340
5.94	451330
5.941666667	451190
5.943333333	451010
5.945	450890
5.946666667	451010
5.948333333	451120
5.95	451190
5.951666667	451330
5.953333333	451490
5.955	451590
5.956666667	451540
5.958333333	451360
5.96	451250
5.961666667	451640
5.963333333	451680
5.965	451620
5.966666667	451780
5.968333333	451940
5.97	452060
5.971666667	451840
5.973333333	451800
5.975	451780
5.976666667	451840
5.978333333	451640
5.98	451340
5.981666667	451350
5.983333333	450730
5.985	450190
5.986666667	450200
5.988333333	450090
5.99	450190
5.991666667	450160
5.993333333	449980
5.995	449760
5.996666667	449660
5.998333333	449900
6	450180
6.001666667	450620
6.003333333	451100
6.005	451780
6.006666667	453150
6.008333333	454600
6.01	456520
6.011666667	458720
6.013333333	460930
6.015	463240
6.016666667	465190
6.018333333	466480
6.02	467080
6.021666667	466600
6.023333333	465770
6.025	464330
6.026666667	462630
6.028333333	460820
6.03	458840
6.031666667	457050
6.033333333	455690
6.035	454550
6.036666667	453410
6.038333333	452790
6.04	452420
6.041666667	452110
6.043333333	452070
6.045	452160
6.046666667	452140
6.048333333	452230
6.05	451850
6.051666667	451780
6.053333333	451760
6.055	451770
6.056666667	452010
6.058333333	451950
6.06	451420
6.061666667	451220
6.063333333	451390
6.065	451070
6.066666667	450830
6.068333333	450670
6.07	451100
6.071666667	451140
6.073333333	451200
6.075	451230
6.076666667	451340
6.078333333	451520
6.08	451370
6.081666667	451270
6.083333333	451150
6.085	450940
6.086666667	450830
6.088333333	450830
6.09	450720
6.091666667	450760
6.093333333	450720
6.095	450920
6.096666667	451120
6.098333333	451280
6.1	451470
6.101666667	452110
6.103333333	452510
6.105	452920
6.106666667	453220
6.108333333	453630
6.11	454240
6.111666667	454600
6.113333333	454810
6.115	454900
6.116666667	454960
6.118333333	454860
6.12	454910
6.121666667	454980
6.123333333	454410
6.125	454180
6.126666667	453630
6.128333333	453000
6.13	452600
6.131666667	452530
6.133333333	452180
6.135	452080
6.136666667	451840
6.138333333	451710
6.14	451540
6.141666667	451670
6.143333333	451610
6.145	451250
6.146666667	451220
6.148333333	451030
6.15	450590
6.151666667	450460
6.153333333	449810
6.155	449150
6.156666667	448940
6.158333333	448840
6.16	448950
6.161666667	448830
6.163333333	448750
6.165	448920
6.166666667	449070
6.168333333	449120
6.17	449430
6.171666667	449350
6.173333333	449390
6.175	449490
6.176666667	449610
6.178333333	449940
6.18	450200
6.181666667	450280
6.183333333	450360
6.185	450550
6.186666667	450580
6.188333333	450170
6.19	450180
6.191666667	450520
6.193333333	450540
6.195	450700
6.196666667	450480
6.198333333	450670
6.2	450810
6.201666667	450720
6.203333333	450970
6.205	450860
6.206666667	451000
6.208333333	450950
6.21	450780
6.211666667	450660
6.213333333	450350
6.215	450240
6.216666667	450170
6.218333333	450030
6.22	449760
6.221666667	449480
6.223333333	449230
6.225	449010
6.226666667	448780
6.228333333	448790
6.23	448570
6.231666667	448340
6.233333333	448280
6.235	448410
6.236666667	448650
6.238333333	448540
6.24	448470
6.241666667	448360
6.243333333	448520
6.245	448500
6.246666667	448640
6.248333333	448720
6.25	448770
6.251666667	448600
6.253333333	448550
6.255	448450
6.256666667	448590
6.258333333	448860
6.26	449060
6.261666667	449110
6.263333333	449230
6.265	449630
6.266666667	449910
6.268333333	449900
6.27	450100
6.271666667	449950
6.273333333	449880
6.275	449720
6.276666667	449570
6.278333333	449470
6.28	449270
6.281666667	449120
6.283333333	448990
6.285	449080
6.286666667	448980
6.288333333	449060
6.29	449050
6.291666667	448950
6.293333333	449130
6.295	449240
6.296666667	449190
6.298333333	449020
6.3	449110
6.301666667	449350
6.303333333	449990
6.305	450240
6.306666667	450270
6.308333333	450490
6.31	450840
6.311666667	450750
6.313333333	450530
6.315	449880
6.316666667	449790
6.318333333	449700
6.32	449930
6.321666667	449520
6.323333333	449480
6.325	449340
6.326666667	449270
6.328333333	449390
6.33	449210
6.331666667	449020
6.333333333	448720
6.335	448900
6.336666667	448890
6.338333333	448810
6.34	449100
6.341666667	449100
6.343333333	448990
6.345	448880
6.346666667	448720
6.348333333	448840
6.35	448720
6.351666667	448830
6.353333333	448910
6.355	448810
6.356666667	448840
6.358333333	448900
6.36	449040
6.361666667	449420
6.363333333	449320
6.365	449020
6.366666667	449100
6.368333333	449030
6.37	449130
6.371666667	449190
6.373333333	449260
6.375	449120
6.376666667	449090
6.378333333	449160
6.38	449420
6.381666667	449420
6.383333333	449270
6.385	449080
6.386666667	448960
6.388333333	448940
6.39	448980
6.391666667	449090
6.393333333	449310
6.395	449660
6.396666667	449920
6.398333333	450040
6.4	450130
6.401666667	450450
6.403333333	450630
6.405	450580
6.406666667	450520
6.408333333	450450
6.41	450410
6.411666667	450560
6.413333333	450640
6.415	450720
6.416666667	450840
6.418333333	450780
6.42	450890
6.421666667	451120
6.423333333	451300
6.425	451390
6.426666667	451580
6.428333333	451960
6.43	451830
6.431666667	451960
6.433333333	452330
6.435	452000
6.436666667	452170
6.438333333	452380
6.44	452380
6.441666667	452000
6.443333333	452040
6.445	451770
6.446666667	451490
6.448333333	451420
6.45	451390
6.451666667	451130
6.453333333	451070
6.455	451160
6.456666667	451280
6.458333333	451170
6.46	451210
6.461666667	451160
6.463333333	451260
6.465	451390
6.466666667	451410
6.468333333	451470
6.47	451480
6.471666667	451390
6.473333333	451180
6.475	451080
6.476666667	451120
6.478333333	451180
6.48	451090
6.481666667	451200
6.483333333	451240
6.485	451050
6.486666667	451160
6.488333333	451250
6.49	451110
6.491666667	450850
6.493333333	450390
6.495	450430
6.496666667	450490
6.498333333	450480
6.5	450500
6.501666667	450470
6.503333333	450480
6.505	450090
6.506666667	450160
6.508333333	450250
6.51	450370
6.511666667	450250
6.513333333	450180
6.515	450200
6.516666667	450310
6.518333333	450090
6.52	449960
6.521666667	449770
6.523333333	449740
6.525	449790
6.526666667	449500
6.528333333	449510
6.53	449480
6.531666667	449400
6.533333333	449430
6.535	449470
6.536666667	449530
6.538333333	449480
6.54	449500
6.541666667	449910
6.543333333	450010
6.545	450190
6.546666667	450330
6.548333333	450420
6.55	450640
6.551666667	450440
6.553333333	450200
6.555	450200
6.556666667	449980
6.558333333	449830
6.56	449570
6.561666667	449540
6.563333333	449620
6.565	449740
6.566666667	449880
6.568333333	449810
6.57	450010
6.571666667	450230
6.573333333	450640
6.575	450800
6.576666667	451190
6.578333333	451230
6.58	451030
6.581666667	450650
6.583333333	450530
6.585	450380
6.586666667	450260
6.588333333	450060
6.59	449840
6.591666667	449880
6.593333333	450150
6.595	450290
6.596666667	450210
6.598333333	450020
6.6	450260
6.601666667	450180
6.603333333	450070
6.605	449840
6.606666667	449910
6.608333333	449600
6.61	449960
6.611666667	450180
6.613333333	450030
6.615	450220
6.616666667	450250
6.618333333	450260
6.62	450540
6.621666667	450760
6.623333333	450790
6.625	450830
6.626666667	450640
6.628333333	450650
6.63	450540
6.631666667	450230
6.633333333	450140
6.635	450100
6.636666667	450240
6.638333333	450200
6.64	450220
6.641666667	450100
6.643333333	450110
6.645	450250
6.646666667	450260
6.648333333	449900
6.65	449660
6.651666667	449700
6.653333333	449870
6.655	449820
6.656666667	449990
6.658333333	450030
6.66	450130
6.661666667	450210
6.663333333	450400
6.665	450230
6.666666667	450350
6.668333333	450460
6.67	450050
6.671666667	449890
6.673333333	450090
6.675	450260
6.676666667	450180
6.678333333	450290
6.68	450290
6.681666667	449870
6.683333333	450300
6.685	450230
6.686666667	450180
6.688333333	450050
6.69	450080
6.691666667	450020
6.693333333	450210
6.695	450150
6.696666667	450140
6.698333333	450130
6.7	450030
6.701666667	450110
6.703333333	450290
6.705	450000
6.706666667	450020
6.708333333	449870
6.71	449630
6.711666667	449560
6.713333333	449650
6.715	449620
6.716666667	449730
6.718333333	449730
6.72	450030
6.721666667	449970
6.723333333	450050
6.725	449940
6.726666667	450070
6.728333333	450130
6.73	450190
6.731666667	449840
6.733333333	449980
6.735	449960
6.736666667	449750
6.738333333	449700
6.74	450000
6.741666667	450270
6.743333333	450420
6.745	450490
6.746666667	450550
6.748333333	450440
6.75	450490
6.751666667	450600
6.753333333	450660
6.755	450730
6.756666667	450900
6.758333333	451100
6.76	451390
6.761666667	451840
6.763333333	452040
6.765	452500
6.766666667	452970
6.768333333	453260
6.77	453720
6.771666667	454140
6.773333333	454380
6.775	454400
6.776666667	454560
6.778333333	454910
6.78	455280
6.781666667	455640
6.783333333	455850
6.785	455810
6.786666667	455850
6.788333333	456040
6.79	456170
6.791666667	456170
6.793333333	456320
6.795	456560
6.796666667	456460
6.798333333	456460
6.8	456290
6.801666667	456400
6.803333333	456520
6.805	456160
6.806666667	455820
6.808333333	455480
6.81	455470
6.811666667	455730
6.813333333	456060
6.815	455980
6.816666667	455890
6.818333333	455890
6.82	455630
6.821666667	455240
6.823333333	455520
6.825	455530
6.826666667	455680
6.828333333	455600
6.83	455300
6.831666667	455210
6.833333333	455200
6.835	455120
6.836666667	455050
6.838333333	454720
6.84	454820
6.841666667	455000
6.843333333	455080
6.845	454960
6.846666667	454840
6.848333333	454840
6.85	454580
6.851666667	454270
6.853333333	454000
6.855	453620
6.856666667	453650
6.858333333	453770
6.86	453820
6.861666667	453700
6.863333333	453690
6.865	453510
6.866666667	453490
6.868333333	453600
6.87	453760
6.871666667	453560
6.873333333	453280
6.875	453130
6.876666667	453130
6.878333333	453280
6.88	453570
6.881666667	453850
6.883333333	453930
6.885	453750
6.886666667	453560
6.888333333	453390
6.89	453530
6.891666667	453600
6.893333333	453950
6.895	454130
6.896666667	454240
6.898333333	454400
6.9	454380
6.901666667	454610
6.903333333	454840
6.905	455150
6.906666667	455630
6.908333333	456260
6.91	457010
6.911666667	457870
6.913333333	458430
6.915	459120
6.916666667	460050
6.918333333	460690
6.92	462010
6.921666667	462630
6.923333333	462880
6.925	463000
6.926666667	463320
6.928333333	463270
6.93	462880
6.931666667	462490
6.933333333	462280
6.935	461810
6.936666667	461510
6.938333333	460730
6.94	459850
6.941666667	459330
6.943333333	458540
6.945	457980
6.946666667	457260
6.948333333	456310
6.95	455860
6.951666667	455280
6.953333333	455110
6.955	454430
6.956666667	453990
6.958333333	453710
6.96	453480
6.961666667	453250
6.963333333	452810
6.965	452600
6.966666667	452450
6.968333333	452330
6.97	452310
6.971666667	452480
6.973333333	452430
6.975	452390
6.976666667	452250
6.978333333	452170
6.98	452070
6.981666667	452010
6.983333333	452020
6.985	451630
6.986666667	451380
6.988333333	451250
6.99	451370
6.991666667	451470
6.993333333	451680
6.995	451870
6.996666667	451960
6.998333333	451980
7	452030
7.001666667	452090
7.003333333	452080
7.005	452190
7.006666667	451970
7.008333333	451590
7.01	451450
7.011666667	451480
7.013333333	451390
7.015	451240
7.016666667	451160
7.018333333	451140
7.02	451640
7.021666667	451600
7.023333333	451630
7.025	451350
7.026666667	451410
7.028333333	451340
7.03	451280
7.031666667	451450
7.033333333	451590
7.035	451450
7.036666667	451570
7.038333333	451340
7.04	451300
7.041666667	450960
7.043333333	451180
7.045	451300
7.046666667	451480
7.048333333	451590
7.05	451830
7.051666667	451880
7.053333333	452240
7.055	452210
7.056666667	452280
7.058333333	452160
7.06	452040
7.061666667	451960
7.063333333	452110
7.065	452290
7.066666667	452140
7.068333333	452080
7.07	452150
7.071666667	452130
7.073333333	452140
7.075	452170
7.076666667	451840
7.078333333	451680
7.08	451530
7.081666667	451730
7.083333333	451900
7.085	451910
7.086666667	451920
7.088333333	452190
7.09	451990
7.091666667	451650
7.093333333	451610
7.095	451950
7.096666667	451750
7.098333333	451590
7.1	451650
7.101666667	451700
7.103333333	451880
7.105	451450
7.106666667	451400
7.108333333	451630
7.11	451620
7.111666667	451560
7.113333333	451440
7.115	451240
7.116666667	451330
7.118333333	451300
7.12	451150
7.121666667	450910
7.123333333	450890
7.125	450890
7.126666667	450920
7.128333333	450710
7.13	450370
7.131666667	450230
7.133333333	450360
7.135	450630
7.136666667	450310
7.138333333	450320
7.14	450460
7.141666667	450710
7.143333333	451170
7.145	451460
7.146666667	451400
7.148333333	451090
7.15	451130
7.151666667	451410
7.153333333	451530
7.155	451180
7.156666667	451170
7.158333333	450960
7.16	450950
7.161666667	451020
7.163333333	450890
7.165	450870
7.166666667	450820
7.168333333	450680
7.17	450590
7.171666667	450580
7.173333333	450510
7.175	450610
7.176666667	450920
7.178333333	451140
7.18	451280
7.181666667	450890
7.183333333	451140
7.185	451310
7.186666667	451330
7.188333333	451000
7.19	451120
7.191666667	451180
7.193333333	451290
7.195	450950
7.196666667	451100
7.198333333	451040
7.2	451070
7.201666667	451010
7.203333333	451040
7.205	451180
7.206666667	451000
7.208333333	450820
7.21	450800
7.211666667	450770
7.213333333	450870
7.215	451110
7.216666667	451330
7.218333333	451540
7.22	451590
7.221666667	451680
7.223333333	451760
7.225	451930
7.226666667	451780
7.228333333	451700
7.23	451670
7.231666667	451610
7.233333333	451510
7.235	451560
7.236666667	451520
7.238333333	451190
7.24	451090
7.241666667	451190
7.243333333	451310
7.245	451360
7.246666667	451270
7.248333333	451420
7.25	451600
7.251666667	451670
7.253333333	451930
7.255	451730
7.256666667	451610
7.258333333	451870
7.26	451980
7.261666667	451840
7.263333333	452010
7.265	451920
7.266666667	451980
7.268333333	451840
7.27	451610
7.271666667	451310
7.273333333	450900
7.275	450890
7.276666667	451030
7.278333333	450780
7.28	450660
7.281666667	450690
7.283333333	450780
7.285	451020
7.286666667	451300
7.288333333	451670
7.29	451570
7.291666667	451680
7.293333333	451930
7.295	452220
7.296666667	452120
7.298333333	452170
7.3	452030
7.301666667	451970
7.303333333	451620
7.305	451270
7.306666667	450970
7.308333333	450910
7.31	450960
7.311666667	451020
7.313333333	450970
7.315	451060
7.316666667	451150
7.318333333	451270
7.32	451370
7.321666667	451380
7.323333333	451440
7.325	451250
7.326666667	451590
7.328333333	451840
7.33	451690
7.331666667	451810
7.333333333	452020
7.335	452160
7.336666667	452230
7.338333333	451840
7.34	452020
7.341666667	451910
7.343333333	451900
7.345	451600
7.346666667	451430
7.348333333	451380
7.35	451490
7.351666667	451830
7.353333333	452120
7.355	451800
7.356666667	451780
7.358333333	451370
7.36	451240
7.361666667	451200
7.363333333	451180
7.365	451290
7.366666667	451500
7.368333333	451570
7.37	451750
7.371666667	451470
7.373333333	451270
7.375	451220
7.376666667	451140
7.378333333	450910
7.38	450780
7.381666667	451030
7.383333333	451530
7.385	451650
7.386666667	451700
7.388333333	452070
7.39	451970
7.391666667	451690
7.393333333	451260
7.395	451210
7.396666667	451310
7.398333333	451280
7.4	451260
7.401666667	451190
7.403333333	451230
7.405	451090
7.406666667	451260
7.408333333	451530
7.41	451870
7.411666667	452360
7.413333333	453180
7.415	454140
7.416666667	455050
7.418333333	456310
7.42	457990
7.421666667	459800
7.423333333	462530
7.425	465710
7.426666667	469720
7.428333333	474360
7.43	479900
7.431666667	486490
7.433333333	493780
7.435	502340
7.436666667	511800
7.438333333	522550
7.44	534660
7.441666667	547880
7.443333333	562350
7.445	577890
7.446666667	593860
7.448333333	610460
7.45	627400
7.451666667	644650
7.453333333	661730
7.455	678930
7.456666667	695570
7.458333333	710970
7.46	724820
7.461666667	738000
7.463333333	748960
7.465	757580
7.466666667	763750
7.468333333	767380
7.47	768580
7.471666667	767220
7.473333333	763300
7.475	757400
7.476666667	748990
7.478333333	738640
7.48	726850
7.481666667	713860
7.483333333	699350
7.485	683830
7.486666667	667750
7.488333333	651820
7.49	635780
7.491666667	619900
7.493333333	604420
7.495	589360
7.496666667	574940
7.498333333	561510
7.5	549140
7.501666667	537900
7.503333333	527560
7.505	517820
7.506666667	509320
7.508333333	501730
7.51	494980
7.511666667	489050
7.513333333	483660
7.515	479330
7.516666667	475540
7.518333333	472060
7.52	469100
7.521666667	466520
7.523333333	464380
7.525	462560
7.526666667	461000
7.528333333	459920
7.53	459010
7.531666667	458140
7.533333333	457420
7.535	457150
7.536666667	456750
7.538333333	456350
7.54	455970
7.541666667	455650
7.543333333	455350
7.545	455230
7.546666667	454890
7.548333333	454600
7.55	454560
7.551666667	454430
7.553333333	454330
7.555	454150
7.556666667	453730
7.558333333	453840
7.56	453650
7.561666667	453260
7.563333333	452810
7.565	452500
7.566666667	452450
7.568333333	452500
7.57	452400
7.571666667	452640
7.573333333	452850
7.575	452910
7.576666667	452810
7.578333333	453040
7.58	453320
7.581666667	453560
7.583333333	453800
7.585	453950
7.586666667	453720
7.588333333	453400
7.59	453380
7.591666667	453520
7.593333333	453630
7.595	453780
7.596666667	453760
7.598333333	453680
7.6	453830
7.601666667	453540
7.603333333	453530
7.605	453630
7.606666667	453860
7.608333333	454170
7.61	454300
7.611666667	454150
7.613333333	454110
7.615	453890
7.616666667	453910
7.618333333	453780
7.62	453770
7.621666667	453690
7.623333333	453610
7.625	453570
7.626666667	453840
7.628333333	453850
7.63	454130
7.631666667	454180
7.633333333	454100
7.635	453750
7.636666667	453830
7.638333333	453770
7.64	453740
7.641666667	453970
7.643333333	454180
7.645	454220
7.646666667	454360
7.648333333	454220
